# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                  3                     4                      5                6                     7                8                     9
#           Crank     Cycle_Number Net_Mass_Flow_Rate Net_Mass_Flow_Rate_In Net_Mass_Flow_Rate_Out   Mass_Flow_Rate Parcel_Mass_flow_Rate   Mass_Flow_Rate Parcel_Mass_flow_Rate
#           (DEG)         (number)             (kg/s)                (kg/s)                 (kg/s)           (kg/s)                (kg/s)           (kg/s)                (kg/s)
#          (none)           (none)             (none)                (none)                 (none)       bound_id_6            bound_id_6       bound_id_7            bound_id_7
    8.8950249e+02            22770      3.1774294e-02        -5.7194088e-03          3.7493703e-02    3.7493703e-02         0.0000000e+00   -5.7194088e-03         0.0000000e+00
    8.8961744e+02            22776      3.1953988e-02        -5.7070707e-03          3.7661059e-02    3.7661059e-02         0.0000000e+00   -5.7070707e-03         0.0000000e+00
    8.8970923e+02            22781      3.2087325e-02        -5.6787316e-03          3.7766057e-02    3.7766057e-02         0.0000000e+00   -5.6787316e-03         0.0000000e+00
    8.8980288e+02            22786      3.2211782e-02        -5.6365662e-03          3.7848348e-02    3.7848348e-02         0.0000000e+00   -5.6365662e-03         0.0000000e+00
    8.8990131e+02            22791      3.2332970e-02        -5.5790408e-03          3.7912011e-02    3.7912011e-02         0.0000000e+00   -5.5790408e-03         0.0000000e+00
    8.9001805e+02            22797      3.2480398e-02        -5.4928619e-03          3.7973260e-02    3.7973260e-02         0.0000000e+00   -5.4928619e-03         0.0000000e+00
    8.9011590e+02            22802      3.2616428e-02        -5.4010958e-03          3.8017524e-02    3.8017524e-02         0.0000000e+00   -5.4010958e-03         0.0000000e+00
    8.9021434e+02            22807      3.2781910e-02        -5.2914466e-03          3.8073357e-02    3.8073357e-02         0.0000000e+00   -5.2914466e-03         0.0000000e+00
    8.9031375e+02            22812      3.2973702e-02        -5.1665308e-03          3.8140233e-02    3.8140233e-02         0.0000000e+00   -5.1665308e-03         0.0000000e+00
    8.9041174e+02            22817      3.3187662e-02        -5.0311708e-03          3.8218833e-02    3.8218833e-02         0.0000000e+00   -5.0311708e-03         0.0000000e+00
    8.9050836e+02            22822      3.3424774e-02        -4.8855298e-03          3.8310304e-02    3.8310304e-02         0.0000000e+00   -4.8855298e-03         0.0000000e+00
    8.9060957e+02            22827      3.3706895e-02        -4.7169668e-03          3.8423861e-02    3.8423861e-02         0.0000000e+00   -4.7169668e-03         0.0000000e+00
    8.9071022e+02            22832      3.4012762e-02        -4.5340327e-03          3.8546795e-02    3.8546795e-02         0.0000000e+00   -4.5340327e-03         0.0000000e+00
    8.9081041e+02            22837      3.4329863e-02        -4.3396843e-03          3.8669547e-02    3.8669547e-02         0.0000000e+00   -4.3396843e-03         0.0000000e+00
    8.9090990e+02            22842      3.4652476e-02        -4.1360721e-03          3.8788548e-02    3.8788548e-02         0.0000000e+00   -4.1360721e-03         0.0000000e+00
    8.9101277e+02            22847      3.4981083e-02        -3.9145481e-03          3.8895631e-02    3.8895631e-02         0.0000000e+00   -3.9145481e-03         0.0000000e+00
    8.9111462e+02            22852      3.5299451e-02        -3.6827819e-03          3.8982233e-02    3.8982233e-02         0.0000000e+00   -3.6827819e-03         0.0000000e+00
    8.9121573e+02            22857      3.5618037e-02        -3.4411561e-03          3.9059193e-02    3.9059193e-02         0.0000000e+00   -3.4411561e-03         0.0000000e+00
    8.9130046e+02            22861      3.5895585e-02        -3.2315447e-03          3.9127129e-02    3.9127129e-02         0.0000000e+00   -3.2315447e-03         0.0000000e+00
    8.9141711e+02            22867      3.6289065e-02        -2.9340447e-03          3.9223110e-02    3.9223110e-02         0.0000000e+00   -2.9340447e-03         0.0000000e+00
    8.9151372e+02            22872      3.6634486e-02        -2.6804438e-03          3.9314930e-02    3.9314930e-02         0.0000000e+00   -2.6804438e-03         0.0000000e+00
    8.9161274e+02            22877      3.6997832e-02        -2.4136920e-03          3.9411524e-02    3.9411524e-02         0.0000000e+00   -2.4136920e-03         0.0000000e+00
    8.9171347e+02            22882      3.7367410e-02        -2.1361015e-03          3.9503512e-02    3.9503512e-02         0.0000000e+00   -2.1361015e-03         0.0000000e+00
    8.9181068e+02            22887      3.7718653e-02        -1.8632871e-03          3.9581940e-02    3.9581940e-02         0.0000000e+00   -1.8632871e-03         0.0000000e+00
    8.9190285e+02            22892      3.8049505e-02        -1.6009762e-03          3.9650482e-02    3.9650482e-02         0.0000000e+00   -1.6009762e-03         0.0000000e+00
    8.9201702e+02            22898      3.8454561e-02        -1.2724481e-03          3.9727009e-02    3.9727009e-02         0.0000000e+00   -1.2724481e-03         0.0000000e+00
    8.9211925e+02            22903      3.8812117e-02        -9.7644402e-04          3.9788561e-02    3.9788561e-02         0.0000000e+00   -9.7644402e-04         0.0000000e+00
    8.9221855e+02            22908      3.9162686e-02        -6.8767555e-04          3.9850362e-02    3.9850362e-02         0.0000000e+00   -6.8767555e-04         0.0000000e+00
    8.9230039e+02            22912      3.9461487e-02        -4.4879102e-04          3.9910278e-02    3.9910278e-02         0.0000000e+00   -4.4879102e-04         0.0000000e+00
    8.9240746e+02            22917      3.9844309e-02        -1.3573454e-04          3.9980043e-02    3.9980043e-02         0.0000000e+00   -1.3573454e-04         0.0000000e+00
    8.9250777e+02            22922      4.0202874e-02         1.5686932e-04          4.0046004e-02    4.0046004e-02         0.0000000e+00    1.5686932e-04         0.0000000e+00
    8.9260497e+02            22927      4.0552965e-02         4.3788602e-04          4.0115079e-02    4.0115079e-02         0.0000000e+00    4.3788602e-04         0.0000000e+00
    8.9270551e+02            22932      4.0916478e-02         7.2550350e-04          4.0190974e-02    4.0190974e-02         0.0000000e+00    7.2550350e-04         0.0000000e+00
    8.9280918e+02            22937      4.1291668e-02         1.0191826e-03          4.0272486e-02    4.0272486e-02         0.0000000e+00    1.0191826e-03         0.0000000e+00
    8.9291533e+02            22942      4.1670309e-02         1.3165606e-03          4.0353749e-02    4.0353749e-02         0.0000000e+00    1.3165606e-03         0.0000000e+00
    8.9301382e+02            22947      4.2020078e-02         1.5887928e-03          4.0431286e-02    4.0431286e-02         0.0000000e+00    1.5887928e-03         0.0000000e+00
    8.9312028e+02            22952      4.2386992e-02         1.8762936e-03          4.0510699e-02    4.0510699e-02         0.0000000e+00    1.8762936e-03         0.0000000e+00
    8.9320073e+02            22956      4.2650581e-02         2.0887784e-03          4.0561803e-02    4.0561803e-02         0.0000000e+00    2.0887784e-03         0.0000000e+00
    8.9330747e+02            22961      4.3001877e-02         2.3646951e-03          4.0637182e-02    4.0637182e-02         0.0000000e+00    2.3646951e-03         0.0000000e+00
    8.9340755e+02            22966      4.3324103e-02         2.6171379e-03          4.0706965e-02    4.0706965e-02         0.0000000e+00    2.6171379e-03         0.0000000e+00
    8.9351077e+02            22971      4.3654207e-02         2.8702216e-03          4.0783985e-02    4.0783985e-02         0.0000000e+00    2.8702216e-03         0.0000000e+00
    8.9360768e+02            22976      4.3952297e-02         3.0989944e-03          4.0853302e-02    4.0853302e-02         0.0000000e+00    3.0989944e-03         0.0000000e+00
    8.9370970e+02            22981      4.4252261e-02         3.3298736e-03          4.0922387e-02    4.0922387e-02         0.0000000e+00    3.3298736e-03         0.0000000e+00
    8.9381107e+02            22986      4.4537055e-02         3.5498173e-03          4.0987238e-02    4.0987238e-02         0.0000000e+00    3.5498173e-03         0.0000000e+00
    8.9390921e+02            22991      4.4797091e-02         3.7537755e-03          4.1043315e-02    4.1043315e-02         0.0000000e+00    3.7537755e-03         0.0000000e+00
    8.9400928e+02            22996      4.5057779e-02         3.9517361e-03          4.1106043e-02    4.1106043e-02         0.0000000e+00    3.9517361e-03         0.0000000e+00
    8.9411344e+02            23001      4.5321568e-02         4.1446499e-03          4.1176918e-02    4.1176918e-02         0.0000000e+00    4.1446499e-03         0.0000000e+00
    8.9421842e+02            23006      4.5577812e-02         4.3251822e-03          4.1252630e-02    4.1252630e-02         0.0000000e+00    4.3251822e-03         0.0000000e+00
    8.9430345e+02            23010      4.5769844e-02         4.4616268e-03          4.1308217e-02    4.1308217e-02         0.0000000e+00    4.4616268e-03         0.0000000e+00
    8.9440678e+02            23015      4.6000095e-02         4.6156831e-03          4.1384412e-02    4.1384412e-02         0.0000000e+00    4.6156831e-03         0.0000000e+00
    8.9451259e+02            23020      4.6233299e-02         4.7586908e-03          4.1474608e-02    4.1474608e-02         0.0000000e+00    4.7586908e-03         0.0000000e+00
    8.9461940e+02            23025      4.6462795e-02         4.8860814e-03          4.1576714e-02    4.1576714e-02         0.0000000e+00    4.8860814e-03         0.0000000e+00
    8.9470601e+02            23029      4.6632263e-02         4.9766618e-03          4.1655601e-02    4.1655601e-02         0.0000000e+00    4.9766618e-03         0.0000000e+00
    8.9480636e+02            23034      4.6821692e-02         5.0680424e-03          4.1753650e-02    4.1753650e-02         0.0000000e+00    5.0680424e-03         0.0000000e+00
    8.9491481e+02            23039      4.7017797e-02         5.1501479e-03          4.1867649e-02    4.1867649e-02         0.0000000e+00    5.1501479e-03         0.0000000e+00
    8.9501962e+02            23044      4.7174063e-02         5.2120770e-03          4.1961986e-02    4.1961986e-02         0.0000000e+00    5.2120770e-03         0.0000000e+00
    8.9510385e+02            23048      4.7277451e-02         5.2488210e-03          4.2028630e-02    4.2028630e-02         0.0000000e+00    5.2488210e-03         0.0000000e+00
    8.9521254e+02            23053      4.7392683e-02         5.2785131e-03          4.2114170e-02    4.2114170e-02         0.0000000e+00    5.2785131e-03         0.0000000e+00
    8.9531196e+02            23058      4.7485971e-02         5.2890570e-03          4.2196914e-02    4.2196914e-02         0.0000000e+00    5.2890570e-03         0.0000000e+00
    8.9541303e+02            23063      4.7578289e-02         5.2839334e-03          4.2294356e-02    4.2294356e-02         0.0000000e+00    5.2839334e-03         0.0000000e+00
    8.9551586e+02            23068      4.7653818e-02         5.2617186e-03          4.2392099e-02    4.2392099e-02         0.0000000e+00    5.2617186e-03         0.0000000e+00
    8.9561577e+02            23073      4.7698237e-02         5.2227591e-03          4.2475478e-02    4.2475478e-02         0.0000000e+00    5.2227591e-03         0.0000000e+00
    8.9571635e+02            23078      4.7707933e-02         5.1670247e-03          4.2540908e-02    4.2540908e-02         0.0000000e+00    5.1670247e-03         0.0000000e+00
    8.9581794e+02            23083      4.7682237e-02         5.0945619e-03          4.2587675e-02    4.2587675e-02         0.0000000e+00    5.0945619e-03         0.0000000e+00
    8.9591838e+02            23088      4.7631714e-02         5.0070743e-03          4.2624640e-02    4.2624640e-02         0.0000000e+00    5.0070743e-03         0.0000000e+00
    8.9600450e+02            23092      4.7571514e-02         4.9200741e-03          4.2651440e-02    4.2651440e-02         0.0000000e+00    4.9200741e-03         0.0000000e+00
    8.9611098e+02            23097      4.7475632e-02         4.7964945e-03          4.2679138e-02    4.2679138e-02         0.0000000e+00    4.7964945e-03         0.0000000e+00
    8.9621960e+02            23102      4.7344963e-02         4.6539224e-03          4.2691041e-02    4.2691041e-02         0.0000000e+00    4.6539224e-03         0.0000000e+00
    8.9630937e+02            23106      4.7233509e-02         4.5232794e-03          4.2710230e-02    4.2710230e-02         0.0000000e+00    4.5232794e-03         0.0000000e+00
    8.9641614e+02            23111      4.7098061e-02         4.3541066e-03          4.2743955e-02    4.2743955e-02         0.0000000e+00    4.3541066e-03         0.0000000e+00
    8.9650140e+02            23115      4.6990881e-02         4.2090742e-03          4.2781807e-02    4.2781807e-02         0.0000000e+00    4.2090742e-03         0.0000000e+00
    8.9660504e+02            23120      4.6866426e-02         4.0207245e-03          4.2845701e-02    4.2845701e-02         0.0000000e+00    4.0207245e-03         0.0000000e+00
    8.9671606e+02            23125      4.6730970e-02         3.8058788e-03          4.2925091e-02    4.2925091e-02         0.0000000e+00    3.8058788e-03         0.0000000e+00
    8.9681035e+02            23129      4.6597038e-02         3.6128453e-03          4.2984193e-02    4.2984193e-02         0.0000000e+00    3.6128453e-03         0.0000000e+00
    8.9690032e+02            23133      4.6445694e-02         3.4200532e-03          4.3025641e-02    4.3025641e-02         0.0000000e+00    3.4200532e-03         0.0000000e+00
    8.9701556e+02            23138      4.6221049e-02         3.1619124e-03          4.3059136e-02    4.3059136e-02         0.0000000e+00    3.1619124e-03         0.0000000e+00
    8.9710991e+02            23142      4.6018452e-02         2.9436364e-03          4.3074816e-02    4.3074816e-02         0.0000000e+00    2.9436364e-03         0.0000000e+00
    8.9720162e+02            23146      4.5813242e-02         2.7253240e-03          4.3087918e-02    4.3087918e-02         0.0000000e+00    2.7253240e-03         0.0000000e+00
    8.9731657e+02            23151      4.5539638e-02         2.4428081e-03          4.3096830e-02    4.3096830e-02         0.0000000e+00    2.4428081e-03         0.0000000e+00
    8.9740917e+02            23155      4.5311301e-02         2.2089999e-03          4.3102301e-02    4.3102301e-02         0.0000000e+00    2.2089999e-03         0.0000000e+00
    8.9751459e+02            23160      4.5060780e-02         1.9360659e-03          4.3124714e-02    4.3124714e-02         0.0000000e+00    1.9360659e-03         0.0000000e+00
    8.9760509e+02            23164      4.4855965e-02         1.6995719e-03          4.3156393e-02    4.3156393e-02         0.0000000e+00    1.6995719e-03         0.0000000e+00
    8.9771862e+02            23169      4.4598468e-02         1.3989974e-03          4.3199470e-02    4.3199470e-02         0.0000000e+00    1.3989974e-03         0.0000000e+00
    8.9780682e+02            23173      4.4407316e-02         1.1620933e-03          4.3245223e-02    4.3245223e-02         0.0000000e+00    1.1620933e-03         0.0000000e+00
    8.9791987e+02            23178      4.4161789e-02         8.5438225e-04          4.3307406e-02    4.3307406e-02         0.0000000e+00    8.5438225e-04         0.0000000e+00
    8.9801325e+02            23182      4.3952992e-02         5.9765573e-04          4.3355336e-02    4.3355336e-02         0.0000000e+00    5.9765573e-04         0.0000000e+00
    8.9810397e+02            23186      4.3752282e-02         3.4920564e-04          4.3403076e-02    4.3403076e-02         0.0000000e+00    3.4920564e-04         0.0000000e+00
    8.9821823e+02            23191      4.3511389e-02         3.6488816e-05          4.3474900e-02    4.3474900e-02         0.0000000e+00    3.6488816e-05         0.0000000e+00
    8.9831059e+02            23195      4.3336354e-02        -2.1632286e-04          4.3552677e-02    4.3552677e-02         0.0000000e+00   -2.1632286e-04         0.0000000e+00
    8.9840240e+02            23199      4.3193774e-02        -4.6825709e-04          4.3662031e-02    4.3662031e-02         0.0000000e+00   -4.6825709e-04         0.0000000e+00
    8.9852104e+02            23204      4.3024931e-02        -7.9294830e-04          4.3817879e-02    4.3817879e-02         0.0000000e+00   -7.9294830e-04         0.0000000e+00
    8.9861546e+02            23208      4.2909932e-02        -1.0471955e-03          4.3957128e-02    4.3957128e-02         0.0000000e+00   -1.0471955e-03         0.0000000e+00
    8.9871191e+02            23212      4.2790097e-02        -1.3029542e-03          4.4093051e-02    4.4093051e-02         0.0000000e+00   -1.3029542e-03         0.0000000e+00
    8.9880504e+02            23216      4.2669831e-02        -1.5470084e-03          4.4216839e-02    4.4216839e-02         0.0000000e+00   -1.5470084e-03         0.0000000e+00
    8.9890410e+02            23220      4.2529707e-02        -1.8033948e-03          4.4333102e-02    4.4333102e-02         0.0000000e+00   -1.8033948e-03         0.0000000e+00
    8.9902150e+02            23225      4.2390339e-02        -2.1017921e-03          4.4492131e-02    4.4492131e-02         0.0000000e+00   -2.1017921e-03         0.0000000e+00
    8.9912416e+02            23229      4.2285782e-02        -2.3548734e-03          4.4640655e-02    4.4640655e-02         0.0000000e+00   -2.3548734e-03         0.0000000e+00
    8.9922163e+02            23233      4.2198392e-02        -2.5889963e-03          4.4787389e-02    4.4787389e-02         0.0000000e+00   -2.5889963e-03         0.0000000e+00
    8.9931862e+02            23237      4.2103957e-02        -2.8157934e-03          4.4919751e-02    4.4919751e-02         0.0000000e+00   -2.8157934e-03         0.0000000e+00
    8.9940829e+02            23241      4.1991233e-02        -3.0201926e-03          4.5011426e-02    4.5011426e-02         0.0000000e+00   -3.0201926e-03         0.0000000e+00
    8.9950802e+02            23245      4.1846416e-02        -3.2403749e-03          4.5086791e-02    4.5086791e-02         0.0000000e+00   -3.2403749e-03         0.0000000e+00
    8.9962387e+02            23250      4.1674097e-02        -3.4847809e-03          4.5158878e-02    4.5158878e-02         0.0000000e+00   -3.4847809e-03         0.0000000e+00
    8.9971683e+02            23254      4.1537422e-02        -3.6716566e-03          4.5209078e-02    4.5209078e-02         0.0000000e+00   -3.6716566e-03         0.0000000e+00
    8.9980968e+02            23258      4.1401230e-02        -3.8505080e-03          4.5251738e-02    4.5251738e-02         0.0000000e+00   -3.8505080e-03         0.0000000e+00
    8.9990625e+02            23262      4.1266482e-02        -4.0279694e-03          4.5294451e-02    4.5294451e-02         0.0000000e+00   -4.0279694e-03         0.0000000e+00
    9.0000914e+02            23266      4.1140003e-02        -4.2069908e-03          4.5346993e-02    4.5346993e-02         0.0000000e+00   -4.2069908e-03         0.0000000e+00
    9.0010375e+02            23270      4.1014937e-02        -4.3615511e-03          4.5376488e-02    4.5376488e-02         0.0000000e+00   -4.3615511e-03         0.0000000e+00
    9.0020602e+02            23274      4.0891421e-02        -4.5166065e-03          4.5408027e-02    4.5408027e-02         0.0000000e+00   -4.5166065e-03         0.0000000e+00
    9.0030512e+02            23278      4.0778956e-02        -4.6554298e-03          4.5434386e-02    4.5434386e-02         0.0000000e+00   -4.6554298e-03         0.0000000e+00
    9.0040388e+02            23282      4.0701379e-02        -4.7821871e-03          4.5483566e-02    4.5483566e-02         0.0000000e+00   -4.7821871e-03         0.0000000e+00
    9.0050740e+02            23286      4.0622560e-02        -4.9017388e-03          4.5524299e-02    4.5524299e-02         0.0000000e+00   -4.9017388e-03         0.0000000e+00
    9.0060797e+02            23290      4.0558861e-02        -5.0045683e-03          4.5563430e-02    4.5563430e-02         0.0000000e+00   -5.0045683e-03         0.0000000e+00
    9.0071390e+02            23294      4.0495221e-02        -5.0976862e-03          4.5592907e-02    4.5592907e-02         0.0000000e+00   -5.0976862e-03         0.0000000e+00
    9.0082330e+02            23298      4.0450855e-02        -5.1774566e-03          4.5628311e-02    4.5628311e-02         0.0000000e+00   -5.1774566e-03         0.0000000e+00
    9.0092424e+02            23302      4.0392051e-02        -5.2364553e-03          4.5628506e-02    4.5628506e-02         0.0000000e+00   -5.2364553e-03         0.0000000e+00
    9.0100136e+02            23305      4.0347872e-02        -5.2714033e-03          4.5619275e-02    4.5619275e-02         0.0000000e+00   -5.2714033e-03         0.0000000e+00
    9.0110641e+02            23309      4.0302942e-02        -5.3044088e-03          4.5607351e-02    4.5607351e-02         0.0000000e+00   -5.3044088e-03         0.0000000e+00
    9.0121641e+02            23313      4.0272280e-02        -5.3204521e-03          4.5592732e-02    4.5592732e-02         0.0000000e+00   -5.3204521e-03         0.0000000e+00
    9.0132062e+02            23317      4.0244592e-02        -5.3185601e-03          4.5563152e-02    4.5563152e-02         0.0000000e+00   -5.3185601e-03         0.0000000e+00
    9.0140400e+02            23320      4.0234641e-02        -5.3048578e-03          4.5539499e-02    4.5539499e-02         0.0000000e+00   -5.3048578e-03         0.0000000e+00
    9.0150693e+02            23324      4.0224202e-02        -5.2731146e-03          4.5497316e-02    4.5497316e-02         0.0000000e+00   -5.2731146e-03         0.0000000e+00
    9.0161675e+02            23328      4.0224010e-02        -5.2199054e-03          4.5443915e-02    4.5443915e-02         0.0000000e+00   -5.2199054e-03         0.0000000e+00
    9.0172341e+02            23332      4.0226511e-02        -5.1495278e-03          4.5376039e-02    4.5376039e-02         0.0000000e+00   -5.1495278e-03         0.0000000e+00
    9.0180157e+02            23335      4.0229573e-02        -5.0866857e-03          4.5316259e-02    4.5316259e-02         0.0000000e+00   -5.0866857e-03         0.0000000e+00
    9.0191004e+02            23339      4.0245597e-02        -4.9837091e-03          4.5229306e-02    4.5229306e-02         0.0000000e+00   -4.9837091e-03         0.0000000e+00
    9.0201312e+02            23343      4.0285875e-02        -4.8692806e-03          4.5155155e-02    4.5155155e-02         0.0000000e+00   -4.8692806e-03         0.0000000e+00
    9.0211739e+02            23347      4.0351225e-02        -4.7366613e-03          4.5087887e-02    4.5087887e-02         0.0000000e+00   -4.7366613e-03         0.0000000e+00
    9.0222746e+02            23351      4.0432814e-02        -4.5787612e-03          4.5011575e-02    4.5011575e-02         0.0000000e+00   -4.5787612e-03         0.0000000e+00
    9.0230904e+02            23354      4.0504446e-02        -4.4505159e-03          4.4954962e-02    4.4954962e-02         0.0000000e+00   -4.4505159e-03         0.0000000e+00
    9.0241870e+02            23358      4.0606547e-02        -4.2636912e-03          4.4870238e-02    4.4870238e-02         0.0000000e+00   -4.2636912e-03         0.0000000e+00
    9.0250088e+02            23361      4.0697122e-02        -4.1132139e-03          4.4810336e-02    4.4810336e-02         0.0000000e+00   -4.1132139e-03         0.0000000e+00
    9.0261636e+02            23365      4.0832070e-02        -3.8865056e-03          4.4718576e-02    4.4718576e-02         0.0000000e+00   -3.8865056e-03         0.0000000e+00
    9.0272641e+02            23369      4.0979313e-02        -3.6550928e-03          4.4634405e-02    4.4634405e-02         0.0000000e+00   -3.6550928e-03         0.0000000e+00
    9.0281027e+02            23372      4.1096519e-02        -3.4695647e-03          4.4566084e-02    4.4566084e-02         0.0000000e+00   -3.4695647e-03         0.0000000e+00
    9.0291819e+02            23376      4.1260512e-02        -3.2200174e-03          4.4480529e-02    4.4480529e-02         0.0000000e+00   -3.2200174e-03         0.0000000e+00
    9.0300223e+02            23379      4.1388276e-02        -3.0178920e-03          4.4406168e-02    4.4406168e-02         0.0000000e+00   -3.0178920e-03         0.0000000e+00
    9.0311576e+02            23383      4.1587176e-02        -2.7342908e-03          4.4321466e-02    4.4321466e-02         0.0000000e+00   -2.7342908e-03         0.0000000e+00
    9.0320705e+02            23386      4.1752156e-02        -2.4982287e-03          4.4250384e-02    4.4250384e-02         0.0000000e+00   -2.4982287e-03         0.0000000e+00
    9.0331276e+02            23390      4.1948434e-02        -2.2173506e-03          4.4165784e-02    4.4165784e-02         0.0000000e+00   -2.2173506e-03         0.0000000e+00
    9.0342150e+02            23394      4.2157177e-02        -1.9215844e-03          4.4078762e-02    4.4078762e-02         0.0000000e+00   -1.9215844e-03         0.0000000e+00
    9.0350468e+02            23397      4.2322312e-02        -1.6911537e-03          4.4013465e-02    4.4013465e-02         0.0000000e+00   -1.6911537e-03         0.0000000e+00
    9.0360732e+02            23401      4.2533404e-02        -1.4021671e-03          4.3935571e-02    4.3935571e-02         0.0000000e+00   -1.4021671e-03         0.0000000e+00
    9.0371661e+02            23405      4.2763859e-02        -1.0901516e-03          4.3854010e-02    4.3854010e-02         0.0000000e+00   -1.0901516e-03         0.0000000e+00
    9.0382789e+02            23409      4.3017878e-02        -7.6951635e-04          4.3787394e-02    4.3787394e-02         0.0000000e+00   -7.6951635e-04         0.0000000e+00
    9.0390934e+02            23412      4.3219283e-02        -5.3331007e-04          4.3752593e-02    4.3752593e-02         0.0000000e+00   -5.3331007e-04         0.0000000e+00
    9.0402731e+02            23416      4.3519897e-02        -1.9126916e-04          4.3711166e-02    4.3711166e-02         0.0000000e+00   -1.9126916e-04         0.0000000e+00
    9.0411502e+02            23419      4.3736388e-02         6.4048209e-05          4.3672340e-02    4.3672340e-02         0.0000000e+00    6.4048209e-05         0.0000000e+00
    9.0423079e+02            23423      4.3997732e-02         3.9862469e-04          4.3599108e-02    4.3599108e-02         0.0000000e+00    3.9862469e-04         0.0000000e+00
    9.0432074e+02            23426      4.4180148e-02         6.5675257e-04          4.3523396e-02    4.3523396e-02         0.0000000e+00    6.5675257e-04         0.0000000e+00
    9.0440966e+02            23429      4.4366700e-02         9.0978760e-04          4.3456912e-02    4.3456912e-02         0.0000000e+00    9.0978760e-04         0.0000000e+00
    9.0450076e+02            23432      4.4541242e-02         1.1651356e-03          4.3376106e-02    4.3376106e-02         0.0000000e+00    1.1651356e-03         0.0000000e+00
    9.0462215e+02            23436      4.4770599e-02         1.5013882e-03          4.3269211e-02    4.3269211e-02         0.0000000e+00    1.5013882e-03         0.0000000e+00
    9.0471543e+02            23439      4.4947726e-02         1.7550158e-03          4.3192710e-02    4.3192710e-02         0.0000000e+00    1.7550158e-03         0.0000000e+00
    9.0481163e+02            23442      4.5112018e-02         2.0110455e-03          4.3100972e-02    4.3100972e-02         0.0000000e+00    2.0110455e-03         0.0000000e+00
    9.0490931e+02            23445      4.5290585e-02         2.2652014e-03          4.3025384e-02    4.3025384e-02         0.0000000e+00    2.2652014e-03         0.0000000e+00
    9.0500740e+02            23448      4.5459477e-02         2.5130616e-03          4.2946415e-02    4.2946415e-02         0.0000000e+00    2.5130616e-03         0.0000000e+00
    9.0510675e+02            23451      4.5647057e-02         2.7569436e-03          4.2890113e-02    4.2890113e-02         0.0000000e+00    2.7569436e-03         0.0000000e+00
    9.0520455e+02            23454      4.5825423e-02         2.9893870e-03          4.2836036e-02    4.2836036e-02         0.0000000e+00    2.9893870e-03         0.0000000e+00
    9.0530137e+02            23457      4.5997788e-02         3.2109883e-03          4.2786800e-02    4.2786800e-02         0.0000000e+00    3.2109883e-03         0.0000000e+00
    9.0540066e+02            23460      4.6181893e-02         3.4289150e-03          4.2752978e-02    4.2752978e-02         0.0000000e+00    3.4289150e-03         0.0000000e+00
    9.0552616e+02            23464      4.6370553e-02         3.6896795e-03          4.2680873e-02    4.2680873e-02         0.0000000e+00    3.6896795e-03         0.0000000e+00
    9.0561826e+02            23467      4.6488683e-02         3.8718054e-03          4.2616877e-02    4.2616877e-02         0.0000000e+00    3.8718054e-03         0.0000000e+00
    9.0571893e+02            23470      4.6598853e-02         4.0603025e-03          4.2538550e-02    4.2538550e-02         0.0000000e+00    4.0603025e-03         0.0000000e+00
    9.0581790e+02            23473      4.6687890e-02         4.2345755e-03          4.2453314e-02    4.2453314e-02         0.0000000e+00    4.2345755e-03         0.0000000e+00
    9.0591831e+02            23476      4.6761341e-02         4.3988515e-03          4.2362490e-02    4.2362490e-02         0.0000000e+00    4.3988515e-03         0.0000000e+00
    9.0601965e+02            23479      4.6841091e-02         4.5525997e-03          4.2288491e-02    4.2288491e-02         0.0000000e+00    4.5525997e-03         0.0000000e+00
    9.0611403e+02            23482      4.6896547e-02         4.6844889e-03          4.2212058e-02    4.2212058e-02         0.0000000e+00    4.6844889e-03         0.0000000e+00
    9.0621372e+02            23485      4.6941255e-02         4.8115853e-03          4.2129670e-02    4.2129670e-02         0.0000000e+00    4.8115853e-03         0.0000000e+00
    9.0631640e+02            23488      4.6973841e-02         4.9293527e-03          4.2044489e-02    4.2044489e-02         0.0000000e+00    4.9293527e-03         0.0000000e+00
    9.0641802e+02            23491      4.7000398e-02         5.0318638e-03          4.1968534e-02    4.1968534e-02         0.0000000e+00    5.0318638e-03         0.0000000e+00
    9.0652106e+02            23494      4.7032961e-02         5.1207569e-03          4.1912204e-02    4.1912204e-02         0.0000000e+00    5.1207569e-03         0.0000000e+00
    9.0662524e+02            23497      4.7051796e-02         5.1964005e-03          4.1855396e-02    4.1855396e-02         0.0000000e+00    5.1964005e-03         0.0000000e+00
    9.0672805e+02            23500      4.7047816e-02         5.2568258e-03          4.1790991e-02    4.1790991e-02         0.0000000e+00    5.2568258e-03         0.0000000e+00
    9.0682928e+02            23503      4.7032213e-02         5.3012272e-03          4.1730986e-02    4.1730986e-02         0.0000000e+00    5.3012272e-03         0.0000000e+00
    9.0693286e+02            23506      4.7008321e-02         5.3311426e-03          4.1677178e-02    4.1677178e-02         0.0000000e+00    5.3311426e-03         0.0000000e+00
    9.0700272e+02            23508      4.6986139e-02         5.3424367e-03          4.1643702e-02    4.1643702e-02         0.0000000e+00    5.3424367e-03         0.0000000e+00
    9.0710659e+02            23511      4.6963586e-02         5.3467221e-03          4.1616864e-02    4.1616864e-02         0.0000000e+00    5.3467221e-03         0.0000000e+00
